city,country,path,region,shapers,slug,title,description,name,role,hub,company
Ottawa,Canada,/hubs/ottawa-hub,North America,mohammad baies haqani yi hsin cathy chen kathleen walsh rashid timbilla christian patrick robillard joanne pitkin kara eusebio fatima muneer lina maria alvarez jaramillo leis-bruel haragirimana jessica slade liora raitblat ayah nayfeh christine martel fleming david lawless eliza ali kamiliya akkouche caitlin elizabeth tamara cote tolley midia shikh hassan arun raj tecla kalinda osman raza maria fleming olivia dorey yves dushimimana jillian gedeon fred ninh heruka kumararatne daniel bezalel richardsen bryan tomlinson stephen hampton ali tejpar tasha riddell matika lauzon rasha al-katta andrew blencowe adi rao broderick mcdonald maria habanikova betsy leimbigler robert onley mathieu fleury adam moscoe komal minhas scott gilmore tarun sikdar rahman dominique souris katie boothby,ottawa-hub,Ottawa Hub,"Founder, Executive Chair",Olivia Dorey,None,ottawa-hub,
Ottawa,Canada,/hubs/ottawa-hub,North America,mohammad baies haqani yi hsin cathy chen kathleen walsh rashid timbilla christian patrick robillard joanne pitkin kara eusebio fatima muneer lina maria alvarez jaramillo leis-bruel haragirimana jessica slade liora raitblat ayah nayfeh christine martel fleming david lawless eliza ali kamiliya akkouche caitlin elizabeth tamara cote tolley midia shikh hassan arun raj tecla kalinda osman raza maria fleming olivia dorey yves dushimimana jillian gedeon fred ninh heruka kumararatne daniel bezalel richardsen bryan tomlinson stephen hampton ali tejpar tasha riddell matika lauzon rasha al-katta andrew blencowe adi rao broderick mcdonald maria habanikova betsy leimbigler robert onley mathieu fleury adam moscoe komal minhas scott gilmore tarun sikdar rahman dominique souris katie boothby,ottawa-hub,Ottawa Hub,Parliamentary Intern/ Legislative Assistant,Yves Dushimimana,None,ottawa-hub,
Ottawa,Canada,/hubs/ottawa-hub,North America,mohammad baies haqani yi hsin cathy chen kathleen walsh rashid timbilla christian patrick robillard joanne pitkin kara eusebio fatima muneer lina maria alvarez jaramillo leis-bruel haragirimana jessica slade liora raitblat ayah nayfeh christine martel fleming david lawless eliza ali kamiliya akkouche caitlin elizabeth tamara cote tolley midia shikh hassan arun raj tecla kalinda osman raza maria fleming olivia dorey yves dushimimana jillian gedeon fred ninh heruka kumararatne daniel bezalel richardsen bryan tomlinson stephen hampton ali tejpar tasha riddell matika lauzon rasha al-katta andrew blencowe adi rao broderick mcdonald maria habanikova betsy leimbigler robert onley mathieu fleury adam moscoe komal minhas scott gilmore tarun sikdar rahman dominique souris katie boothby,ottawa-hub,Ottawa Hub,Legislative Assistant,Maria Fleming,None,ottawa-hub,
Ottawa,Canada,/hubs/ottawa-hub,North America,mohammad baies haqani yi hsin cathy chen kathleen walsh rashid timbilla christian patrick robillard joanne pitkin kara eusebio fatima muneer lina maria alvarez jaramillo leis-bruel haragirimana jessica slade liora raitblat ayah nayfeh christine martel fleming david lawless eliza ali kamiliya akkouche caitlin elizabeth tamara cote tolley midia shikh hassan arun raj tecla kalinda osman raza maria fleming olivia dorey yves dushimimana jillian gedeon fred ninh heruka kumararatne daniel bezalel richardsen bryan tomlinson stephen hampton ali tejpar tasha riddell matika lauzon rasha al-katta andrew blencowe adi rao broderick mcdonald maria habanikova betsy leimbigler robert onley mathieu fleury adam moscoe komal minhas scott gilmore tarun sikdar rahman dominique souris katie boothby,ottawa-hub,Ottawa Hub,City Councillor,Mathieu Fleury,None,ottawa-hub,
Ottawa,Canada,/hubs/ottawa-hub,North America,mohammad baies haqani yi hsin cathy chen kathleen walsh rashid timbilla christian patrick robillard joanne pitkin kara eusebio fatima muneer lina maria alvarez jaramillo leis-bruel haragirimana jessica slade liora raitblat ayah nayfeh christine martel fleming david lawless eliza ali kamiliya akkouche caitlin elizabeth tamara cote tolley midia shikh hassan arun raj tecla kalinda osman raza maria fleming olivia dorey yves dushimimana jillian gedeon fred ninh heruka kumararatne daniel bezalel richardsen bryan tomlinson stephen hampton ali tejpar tasha riddell matika lauzon rasha al-katta andrew blencowe adi rao broderick mcdonald maria habanikova betsy leimbigler robert onley mathieu fleury adam moscoe komal minhas scott gilmore tarun sikdar rahman dominique souris katie boothby,ottawa-hub,Ottawa Hub,Statistical Analyst,Tecla Kalinda,None,ottawa-hub,
Ottawa,Canada,/hubs/ottawa-hub,North America,mohammad baies haqani yi hsin cathy chen kathleen walsh rashid timbilla christian patrick robillard joanne pitkin kara eusebio fatima muneer lina maria alvarez jaramillo leis-bruel haragirimana jessica slade liora raitblat ayah nayfeh christine martel fleming david lawless eliza ali kamiliya akkouche caitlin elizabeth tamara cote tolley midia shikh hassan arun raj tecla kalinda osman raza maria fleming olivia dorey yves dushimimana jillian gedeon fred ninh heruka kumararatne daniel bezalel richardsen bryan tomlinson stephen hampton ali tejpar tasha riddell matika lauzon rasha al-katta andrew blencowe adi rao broderick mcdonald maria habanikova betsy leimbigler robert onley mathieu fleury adam moscoe komal minhas scott gilmore tarun sikdar rahman dominique souris katie boothby,ottawa-hub,Ottawa Hub,Senior Consultant,Heruka Kumararatne,None,ottawa-hub,
Ottawa,Canada,/hubs/ottawa-hub,North America,mohammad baies haqani yi hsin cathy chen kathleen walsh rashid timbilla christian patrick robillard joanne pitkin kara eusebio fatima muneer lina maria alvarez jaramillo leis-bruel haragirimana jessica slade liora raitblat ayah nayfeh christine martel fleming david lawless eliza ali kamiliya akkouche caitlin elizabeth tamara cote tolley midia shikh hassan arun raj tecla kalinda osman raza maria fleming olivia dorey yves dushimimana jillian gedeon fred ninh heruka kumararatne daniel bezalel richardsen bryan tomlinson stephen hampton ali tejpar tasha riddell matika lauzon rasha al-katta andrew blencowe adi rao broderick mcdonald maria habanikova betsy leimbigler robert onley mathieu fleury adam moscoe komal minhas scott gilmore tarun sikdar rahman dominique souris katie boothby,ottawa-hub,Ottawa Hub,Assistant to the Chief of Staff - Deputy Minister's Office,Matika Lauzon,None,ottawa-hub,
Ottawa,Canada,/hubs/ottawa-hub,North America,mohammad baies haqani yi hsin cathy chen kathleen walsh rashid timbilla christian patrick robillard joanne pitkin kara eusebio fatima muneer lina maria alvarez jaramillo leis-bruel haragirimana jessica slade liora raitblat ayah nayfeh christine martel fleming david lawless eliza ali kamiliya akkouche caitlin elizabeth tamara cote tolley midia shikh hassan arun raj tecla kalinda osman raza maria fleming olivia dorey yves dushimimana jillian gedeon fred ninh heruka kumararatne daniel bezalel richardsen bryan tomlinson stephen hampton ali tejpar tasha riddell matika lauzon rasha al-katta andrew blencowe adi rao broderick mcdonald maria habanikova betsy leimbigler robert onley mathieu fleury adam moscoe komal minhas scott gilmore tarun sikdar rahman dominique souris katie boothby,ottawa-hub,Ottawa Hub,Interfaith / Preventing Violent Extremism,Broderick McDonald,None,ottawa-hub,
Ottawa,Canada,/hubs/ottawa-hub,North America,mohammad baies haqani yi hsin cathy chen kathleen walsh rashid timbilla christian patrick robillard joanne pitkin kara eusebio fatima muneer lina maria alvarez jaramillo leis-bruel haragirimana jessica slade liora raitblat ayah nayfeh christine martel fleming david lawless eliza ali kamiliya akkouche caitlin elizabeth tamara cote tolley midia shikh hassan arun raj tecla kalinda osman raza maria fleming olivia dorey yves dushimimana jillian gedeon fred ninh heruka kumararatne daniel bezalel richardsen bryan tomlinson stephen hampton ali tejpar tasha riddell matika lauzon rasha al-katta andrew blencowe adi rao broderick mcdonald maria habanikova betsy leimbigler robert onley mathieu fleury adam moscoe komal minhas scott gilmore tarun sikdar rahman dominique souris katie boothby,ottawa-hub,Ottawa Hub,Graduate,Tarun Sikdar Rahman,None,ottawa-hub,
Ottawa,Canada,/hubs/ottawa-hub,North America,mohammad baies haqani yi hsin cathy chen kathleen walsh rashid timbilla christian patrick robillard joanne pitkin kara eusebio fatima muneer lina maria alvarez jaramillo leis-bruel haragirimana jessica slade liora raitblat ayah nayfeh christine martel fleming david lawless eliza ali kamiliya akkouche caitlin elizabeth tamara cote tolley midia shikh hassan arun raj tecla kalinda osman raza maria fleming olivia dorey yves dushimimana jillian gedeon fred ninh heruka kumararatne daniel bezalel richardsen bryan tomlinson stephen hampton ali tejpar tasha riddell matika lauzon rasha al-katta andrew blencowe adi rao broderick mcdonald maria habanikova betsy leimbigler robert onley mathieu fleury adam moscoe komal minhas scott gilmore tarun sikdar rahman dominique souris katie boothby,ottawa-hub,Ottawa Hub,JD/MA Candidate,Adi Rao,None,ottawa-hub,
Ottawa,Canada,/hubs/ottawa-hub,North America,mohammad baies haqani yi hsin cathy chen kathleen walsh rashid timbilla christian patrick robillard joanne pitkin kara eusebio fatima muneer lina maria alvarez jaramillo leis-bruel haragirimana jessica slade liora raitblat ayah nayfeh christine martel fleming david lawless eliza ali kamiliya akkouche caitlin elizabeth tamara cote tolley midia shikh hassan arun raj tecla kalinda osman raza maria fleming olivia dorey yves dushimimana jillian gedeon fred ninh heruka kumararatne daniel bezalel richardsen bryan tomlinson stephen hampton ali tejpar tasha riddell matika lauzon rasha al-katta andrew blencowe adi rao broderick mcdonald maria habanikova betsy leimbigler robert onley mathieu fleury adam moscoe komal minhas scott gilmore tarun sikdar rahman dominique souris katie boothby,ottawa-hub,Ottawa Hub,Medical Student,Osman Raza,None,ottawa-hub,
Ottawa,Canada,/hubs/ottawa-hub,North America,mohammad baies haqani yi hsin cathy chen kathleen walsh rashid timbilla christian patrick robillard joanne pitkin kara eusebio fatima muneer lina maria alvarez jaramillo leis-bruel haragirimana jessica slade liora raitblat ayah nayfeh christine martel fleming david lawless eliza ali kamiliya akkouche caitlin elizabeth tamara cote tolley midia shikh hassan arun raj tecla kalinda osman raza maria fleming olivia dorey yves dushimimana jillian gedeon fred ninh heruka kumararatne daniel bezalel richardsen bryan tomlinson stephen hampton ali tejpar tasha riddell matika lauzon rasha al-katta andrew blencowe adi rao broderick mcdonald maria habanikova betsy leimbigler robert onley mathieu fleury adam moscoe komal minhas scott gilmore tarun sikdar rahman dominique souris katie boothby,ottawa-hub,Ottawa Hub,Graduate,Rashid Timbilla,None,ottawa-hub,
Ottawa,Canada,/hubs/ottawa-hub,North America,mohammad baies haqani yi hsin cathy chen kathleen walsh rashid timbilla christian patrick robillard joanne pitkin kara eusebio fatima muneer lina maria alvarez jaramillo leis-bruel haragirimana jessica slade liora raitblat ayah nayfeh christine martel fleming david lawless eliza ali kamiliya akkouche caitlin elizabeth tamara cote tolley midia shikh hassan arun raj tecla kalinda osman raza maria fleming olivia dorey yves dushimimana jillian gedeon fred ninh heruka kumararatne daniel bezalel richardsen bryan tomlinson stephen hampton ali tejpar tasha riddell matika lauzon rasha al-katta andrew blencowe adi rao broderick mcdonald maria habanikova betsy leimbigler robert onley mathieu fleury adam moscoe komal minhas scott gilmore tarun sikdar rahman dominique souris katie boothby,ottawa-hub,Ottawa Hub,Founder @ Burnt Point Lodge,Scott Gilmore,Founding Curator,ottawa-hub, Burnt Point Lodge
Ouagadougou,Burkina Faso,/hubs/ouagadougou-hub,Sub-saharan Africa,arsène totao yabre soumaïla zemba sidi mohamed ouédraogo nouma suzanne tieman anselme hien thoueiba tamboura ziwind-pouga issoufou tiendrebeogo abdul kader guiao jecuthiel yameogo frederic nikiema,ouagadougou-hub,Ouagadougou Hub,Communication Manager @ Tin Tua,Jecuthiel Yameogo,Curator,ouagadougou-hub, Tin Tua
Ouagadougou,Burkina Faso,/hubs/ouagadougou-hub,Sub-saharan Africa,arsène totao yabre soumaïla zemba sidi mohamed ouédraogo nouma suzanne tieman anselme hien thoueiba tamboura ziwind-pouga issoufou tiendrebeogo abdul kader guiao jecuthiel yameogo frederic nikiema,ouagadougou-hub,Ouagadougou Hub,Marketing Manager @ Edifice McCann Ouagadougou,Thoueiba Tamboura,None,ouagadougou-hub, Edifice McCann Ouagadougou
Ouagadougou,Burkina Faso,/hubs/ouagadougou-hub,Sub-saharan Africa,arsène totao yabre soumaïla zemba sidi mohamed ouédraogo nouma suzanne tieman anselme hien thoueiba tamboura ziwind-pouga issoufou tiendrebeogo abdul kader guiao jecuthiel yameogo frederic nikiema,ouagadougou-hub,Ouagadougou Hub,Sales and Relationship Manager @ Compagnie Generale des Travaux (COGETRA),Arsène Totao Yabre,None,ouagadougou-hub, Compagnie Generale des Travaux (COGETRA)
Ouagadougou,Burkina Faso,/hubs/ouagadougou-hub,Sub-saharan Africa,arsène totao yabre soumaïla zemba sidi mohamed ouédraogo nouma suzanne tieman anselme hien thoueiba tamboura ziwind-pouga issoufou tiendrebeogo abdul kader guiao jecuthiel yameogo frederic nikiema,ouagadougou-hub,Ouagadougou Hub,,Abdul Kader GUIAO,None,ouagadougou-hub,
Ouagadougou,Burkina Faso,/hubs/ouagadougou-hub,Sub-saharan Africa,arsène totao yabre soumaïla zemba sidi mohamed ouédraogo nouma suzanne tieman anselme hien thoueiba tamboura ziwind-pouga issoufou tiendrebeogo abdul kader guiao jecuthiel yameogo frederic nikiema,ouagadougou-hub,Ouagadougou Hub,,Tieman Anselme HIEN,None,ouagadougou-hub,
Ouagadougou,Burkina Faso,/hubs/ouagadougou-hub,Sub-saharan Africa,arsène totao yabre soumaïla zemba sidi mohamed ouédraogo nouma suzanne tieman anselme hien thoueiba tamboura ziwind-pouga issoufou tiendrebeogo abdul kader guiao jecuthiel yameogo frederic nikiema,ouagadougou-hub,Ouagadougou Hub,Jurist,Sidi Mohamed Ouédraogo,None,ouagadougou-hub,
Ouagadougou,Burkina Faso,/hubs/ouagadougou-hub,Sub-saharan Africa,arsène totao yabre soumaïla zemba sidi mohamed ouédraogo nouma suzanne tieman anselme hien thoueiba tamboura ziwind-pouga issoufou tiendrebeogo abdul kader guiao jecuthiel yameogo frederic nikiema,ouagadougou-hub,Ouagadougou Hub,lawyer intern,NOUMA Suzanne,None,ouagadougou-hub,
Ouagadougou,Burkina Faso,/hubs/ouagadougou-hub,Sub-saharan Africa,arsène totao yabre soumaïla zemba sidi mohamed ouédraogo nouma suzanne tieman anselme hien thoueiba tamboura ziwind-pouga issoufou tiendrebeogo abdul kader guiao jecuthiel yameogo frederic nikiema,ouagadougou-hub,Ouagadougou Hub,,Ziwind-pouga Issoufou Tiendrebeogo,None,ouagadougou-hub,
